time,mean_centered,standardized
487.541,6.264324818,0.227185463
488.268,11.16432482,0.404891569
488.689,10.06432482,0.364998361
488.996,21.96432482,0.796570332
489.475,18.46432482,0.6696374
489.722,11.76432482,0.4266515
490.445,12.46432482,0.452038086
491.191,15.86432482,0.575344364
491.959,12.86432482,0.466544707
492.738,8.864324818,0.321478499
493.507,8.264324818,0.299718567
494.311,7.464324818,0.270705326
495.085,7.664324818,0.277958636
495.853,6.764324818,0.245318739
496.608,5.564324818,0.201798876
497.366,5.664324818,0.205425532
498.104,1.964324818,0.071239289
498.865,-0.235675182,-0.008547126
499.61,-0.035675182,-0.001293816
500.363,-2.635675182,-0.095586852
501.13,-0.035675182,-0.001293816
501.866,0.364324818,0.013212805
502.625,1.164324818,0.042226047
503.375,1.364324818,0.049479357
504.083,3.264324818,0.118385806
504.777,3.064324818,0.111132496
505.516,4.664324818,0.169158979
506.287,5.164324818,0.187292255
507.011,7.364324818,0.26707867
507.714,6.164324818,0.223558808
508.476,9.464324818,0.34323843
509.247,2.564324818,0.09299922
510.008,5.564324818,0.201798876
510.765,4.364324818,0.158279014
511.515,11.16432482,0.404891569
512.269,7.364324818,0.26707867
512.997,8.364324818,0.303345222
513.724,10.66432482,0.386758293
514.429,12.16432482,0.441158121
515.113,16.36432482,0.59347764
515.771,15.36432482,0.557211088
516.417,14.66432482,0.531824501
517.069,14.46432482,0.524571191
517.706,16.86432482,0.611610916
518.334,14.66432482,0.531824501
518.965,12.66432482,0.459291397
520.892,11.06432482,0.401264913
521.552,5.964324818,0.216305497
522.216,4.964324818,0.180038945
522.923,2.864324818,0.103879185
523.666,-0.535675182,-0.019427092
524.409,-3.035675182,-0.110093472
525.164,-6.135675182,-0.222519784
525.908,-8.135675182,-0.295052889
526.661,-9.635675182,-0.349452717
527.454,-10.53567518,-0.382092614
528.262,-10.13567518,-0.367585993
528.747,-16.33567518,-0.592438616
529.101,-19.43567518,-0.704864928
529.64,-26.43567518,-0.958730794
530.016,-30.83567518,-1.118303623
530.685,-35.73567518,-1.296009729
531.035,-37.03567518,-1.343156247
531.662,-40.33567518,-1.462835869
532.119,-31.03567518,-1.125556934
533.246,-31.43567518,-1.140063554
534.364,-25.83567518,-0.936970862
535.483,-24.43567518,-0.886197689
536.622,-17.93567518,-0.6504651
537.77,-19.63567518,-0.712118239
538.959,-25.83567518,-0.936970862
540.154,-27.23567518,-0.987744035
541.345,-22.73567518,-0.82454455
542.502,-20.53567518,-0.744758136
543.676,-21.23567518,-0.770144722
544.804,-21.13567518,-0.766518067
545.956,-26.23567518,-0.951477483
547.013,-28.33567518,-1.027637243
547.573,-22.03567518,-0.799157964
547.972,-17.23567518,-0.625078513
548.933,-15.63567518,-0.56705203
549.83,-10.93567518,-0.396599235
550.637,-9.135675182,-0.331319441
551.124,-8.535675182,-0.309559509
551.452,-4.535675182,-0.164493301
551.979,-8.735675182,-0.31681282
552.25,-10.53567518,-0.382092614
552.961,-7.235675182,-0.262412992
553.626,-6.535675182,-0.237026405
554.254,-4.135675182,-0.14998668
554.831,3.064324818,0.111132496
555.345,10.16432482,0.368625016
555.637,12.16432482,0.441158121
555.839,18.26432482,0.662384089
556.143,13.16432482,0.477424673
556.364,19.66432482,0.713157262
556.724,14.76432482,0.535451156
556.889,9.564324818,0.346865085
557.385,7.264324818,0.263452015
557.887,3.664324818,0.132892427
558.183,-1.135675182,-0.041187023
558.393,-0.635675182,-0.023053747
558.929,-0.535675182,-0.019427092
559.461,-2.535675182,-0.091960196
559.972,0.764324818,0.027719426
560.459,1.064324818,0.038599392
560.93,3.764324818,0.136519082
561.309,3.264324818,0.118385806
561.846,9.264324818,0.335985119
562.272,11.46432482,0.415771534
562.69,14.86432482,0.539077812
563.115,14.96432482,0.542704467
563.517,16.76432482,0.607984261
563.918,20.56432482,0.745797159
564.311,21.56432482,0.782063711
564.699,21.76432482,0.789317022
565.077,20.56432482,0.745797159
565.466,22.86432482,0.829210229
